IMDB_id,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Language,Country,IMDB_rating,RT_rating,Metacritic_rating,Type
tt0097523,"Honey, I Shrunk the Kids",1989,PG,23 Jun 1989,93 min,"Adventure, Comedy, Family",Joe Johnston,"Stuart Gordon, Brian Yuzna, Ed Naha","Rick Moranis, Matt Frewer, Marcia Strassman",English,"United States, Mexico",6.4,77%,63/100,movie
tt0119310,"Honey, We Shrunk Ourselves!",1997,PG,18 Mar 1997,74 min,"Action, Adventure, Comedy, Family, Sci-Fi",Dean Cundey,"Stuart Gordon (based on characters created by), Brian Yuzna (based on characters created by), Ed Naha (based on characters created by), Karey Kirkpatrick, Nell Scovell, Joel Hodgson","Rick Moranis, Eve Gordon, Bug Hall, Robin Bartlett",English,United States,5.0,25%,,movie
tt0219813,Horse Sense,1999,TV-G,20 Nov 1999,92 min,"Drama, Family",Greg Beeman,"Chad Hayes, Carey W. Hayes","Joey Lawrence, Andrew Lawrence, Susan Walters, M.C. Gainey",English,United States,6.2,,,movie
tt8390274,Hostile Planet,2019,N/A,01 Apr 2019,47 min,Documentary,N/A,N/A,Bear Grylls,English,United States,8.3,,,series
tt0274557,Hounded,2001,TV-G,01 Apr 2001,91 min,"Comedy, Drama, Family",Neal Israel,"Don Calame, Chris Conroy","Tahj Mowry, Craig Kirkwood, Shia LaBeouf, Ed Begley Jr.",English,United States,5.0,,,movie
tt5648768,How Dogs Got Their Shapes,2016,N/A,17 Apr 2016,44 min,Documentary,Keith Haskel,"Keith Haskel, Stan Hsue (developed by), Timothy Kuryak (developed by), Joseph Stanton (developed by)",N/A,English,United States,6.8,,,movie
tt3098874,How to Build a Better Boy,2014,TV-G,15 Aug 2014,90 min,"Comedy, Family, Sci-Fi",Paul Hoen,Jason Mayland,"China Anne McClain, Kelli Berglund, Marshall Williams, Matt Shively","English, French",United States,5.4,,,movie
tt0034873,How to Fish,1942,Approved,04 Dec 1942,7 min,"Comedy, Family, Animation",Jack Kinney,N/A,John McLeish,English,United States,7.0,,,movie
tt0034874,How to Play Baseball,1942,Approved,04 Sep 1942,8 min,"Animation, Short, Comedy",Jack Kinney,"Dick Kinney, Sylvia Moberly-Holland",Fred Shields,English,United States,7.3,,,movie
tt0036933,How to Play Football,1944,Approved,15 Sep 1944,7 min,"Animation, Short, Comedy",Jack Kinney,"Rex Cox, Harry Reeves","Billy Bletcher, Pinto Colvig",English,United States,7.2,,,movie
tt0034875,How to Swim,1942,Approved,23 Oct 1942,8 min,"Animation, Short, Comedy",Jack Kinney,"Webb Smith, Ralph Wright",John McLeish,English,United States,7.1,,,movie
tt2455514,Hulk and the Agents of S.M.A.S.H.,2013–2015,TV-Y7,11 Aug 2013,23 min,"Animation, Action, Adventure",N/A,N/A,"Fred Tatasciore, Clancy Brown, Seth Green",English,United States,6.1,,,series
tt0155753,I'll Be Home for Christmas,1998,PG,13 Nov 1998,86 min,"Comedy, Family",Arlene Sanford,"Tom Nursall, Harris Goldberg, Michael Allin","Jonathan Taylor Thomas, Jessica Biel, Adam LaVorgna",English,"United States, Canada",5.5,23%,,movie
tt0268380,Ice Age,2002,PG,15 Mar 2002,81 min,"Animation, Adventure, Comedy","Chris Wedge, Carlos Saldanha","Michael J. Wilson, Michael Berg, Peter Ackerman","Denis Leary, John Leguizamo, Ray Romano",English,"United States, United Kingdom, Australia",7.5,77%,60/100,movie
tt5480340,Ice Age: The Great Egg-Scapade,2016,TV-G,20 Mar 2016,25 min,"Animation, Short, Adventure, Comedy, Family","Paul Stodolny, Ricardo Curtis, Steve Martino, Mike Thurmeier",Jim Hecht,"Blake Anderson, Tyree Brown, David Cowgill, Jennifer Elrod",English,United States,5.9,,,movie
tt0396652,Ice Princess,2005,G,18 Mar 2005,98 min,"Comedy, Drama, Family",Tim Fywell,"Meg Cabot, Hadley Davis","Michelle Trachtenberg, Kim Cattrall, Trevor Blumas",English,"United States, Canada",6.0,52%,55/100,movie
tt1101237,Imagination Movers,2008–2013,N/A,06 Sep 2008,30 min,Family,N/A,Richard Gitelson,"Rich Collins, Scott Durbin, David Poche",English,United States,7.1,,,series
tt12100044,In the Footsteps of Elephant,2020,G,03 Apr 2020,85 min,"Documentary, Adventure, Family","Vanessa Berlowitz, Tom Stephens","Vanessa Berlowitz, David Fowler","Jeremy Sisto, Mike Chase, Martyn Colbeck",English,United States,7.5,,,movie
tt4664808,Incredible! The Story of Dr. Pol,2015,N/A,10 Jan 2015,N/A,"Documentary, Reality-TV",N/A,N/A,"Pete Berg, Hennie Bergveld, Pamela Black",N/A,N/A,N/A,,,episode
tt2096673,Inside Out,2015,PG,19 Jun 2015,95 min,"Animation, Adventure, Comedy","Pete Docter, Ronnie Del Carmen","Pete Docter, Ronnie Del Carmen, Meg LeFauve","Amy Poehler, Bill Hader, Lewis Black","English, Portuguese",United States,8.1,98%,94/100,movie
tt0141369,Inspector Gadget,1999,PG,23 Jul 1999,78 min,"Action, Adventure, Comedy",David Kellogg,"Andy Heyward, Jean Chalopin, Bruno Bianchi","Matthew Broderick, Rupert Everett, Joely Fisher","English, Norwegian, French, Spanish",United States,4.2,21%,36/100,movie
tt0301454,Inspector Gadget 2,2003,G,11 Mar 2003,89 min,"Action, Comedy, Crime, Family, Sci-Fi",Alex Zamm,"Andy Heyward (characters), Jean Chalopin (characters), Bruno Bianchi (characters), Ron Anderson, William Robertson, Alex Zamm","French Stewart, Elaine Hendrix, Tony Martin, Caitlin Wachs",English,"USA, Australia",3.5,40%,,movie
tt9822474,Into the Canyon,2019,N/A,21 Feb 2019,84 min,Documentary,Peter McBride,N/A,"Kevin Fedarko, Peter McBride",English,United States,7.4,,,movie
tt7573844,Into the Okavango,2018,N/A,22 Apr 2018,88 min,Documentary,Neil Gelinas,"Neil Gelinas, Brian Newell","Chris Boyes, Jack Boyes, Steve Boyes",English,"United States, Angola, Botswana, Namibia, South Africa",7.7,,,movie
tt0445990,Invincible,2006,PG,25 Aug 2006,105 min,"Biography, Drama, Sport",Ericson Core,Brad Gann,"Mark Wahlberg, Greg Kinnear, Elizabeth Banks",English,United States,7.1,72%,63/100,movie
tt4420110,Invisible Sister,2015,TV-G,09 Oct 2015,80 min,"Adventure, Comedy, Family, Fantasy",Paul Hoen,"Billy Eddy (teleplay by), Billy Eddy (television story by), Matt Eddy (teleplay by), Matt Eddy (television story by), Jessica O'Toole (television story by), Amy Rardin (television story by)","Rowan Blanchard, Paris Berelc, Karan Brar, Rachel Crow",English,United States,6.0,,,movie
tt0115218,Iron Man,1994–1996,TV-Y7,24 Sep 1994,30 min,"Animation, Action, Adventure",N/A,"Stan Lee, Larry Lieber","Robert Hays, John Reilly, Jim Cummings",English,United States,6.7,,,series
tt0837143,Iron Man: Armored Adventures,2008–2012,TV-Y7,22 Nov 2008,22 min,"Animation, Action, Adventure",N/A,"Craig Kyle, Christopher L. Yost, Romain van Liemt","Adrian Petriw, Daniel Bacon, Anna Cummer",English,"Canada, United States, United Kingdom, France, Luxembourg",6.5,,,series
tt0110157,Iron Will,1994,PG,14 Jan 1994,108 min,"Adventure, Family",Charles Haid,"John Michael Hayes, Djordje Milicevic, Jeff Arch","Mackenzie Astin, Kevin Spacey, David Ogden Stiers",English,United States,6.6,67%,56/100,movie
tt0116669,Jack,1996,PG-13,09 Aug 1996,113 min,"Comedy, Drama, Fantasy",Francis Ford Coppola,"James DeMonaco, Gary Nadeau","Robin Williams, Diane Lane, Brian Kerwin","English, Spanish",United States,5.8,17%,31/100,movie
tt0455565,Jack-Jack Attack,2005,Not Rated,11 Jan 2008,5 min,"Animation, Short, Adventure, Comedy, Family",Brad Bird,"Brad Bird, Teddy Newton (story), Mark Andrews (story), Rob Gibbs (story), Bosco Ng (story)","Bret 'Brook' Parker, Bud Luckey, Eli Fucile, Jason Lee",English,United States,7.6,,,movie
tt0116683,James and the Giant Peach,1996,PG,12 Apr 1996,79 min,"Animation, Adventure, Family",Henry Selick,"Roald Dahl, Karey Kirkpatrick, Jonathan Roberts","Paul Terry, Joanna Lumley, Pete Postlethwaite",English,"United Kingdom, United States",6.7,91%,78/100,movie
tt7207238,Jane,2017,PG,24 Nov 2017,90 min,"Documentary, Biography",Brett Morgen,"Brett Morgen, Jane Goodall","Jane Goodall, Hugo Van Lawick, Hugo Eric Louis van Lawick",English,United States,7.8,98%,87/100,movie
tt1865769,Jessie,2011–2015,TV-G,30 Sep 2011,30 min,"Comedy, Family",N/A,"Pamela Eells, Phil Baker, Drew Vaupen","Debby Ryan, Peyton List, Cameron Boyce",English,United States,6.0,,,series
tt2278028,Jingle Pols,2013,TV-PG,05 Jan 2013,45 min,"Documentary, Reality-TV",N/A,N/A,"Jan Pol, Brenda Grettenberger, Dale Lehnert, Jeanneane Nartker",N/A,N/A,9.4,,,episode
tt0401729,John Carter,2012,PG-13,09 Mar 2012,132 min,"Action, Adventure, Sci-Fi",Andrew Stanton,"Andrew Stanton, Mark Andrews, Michael Chabon","Taylor Kitsch, Lynn Collins, Willem Dafoe",English,United States,6.6,52%,51/100,movie
tt0942378,Johnny Kapahala: Back on Board,2007,Not Rated,23 Nov 2007,90 min,"Comedy, Drama, Family, Sport",Eric Bross,"Ann Austen (teleplay), Douglas Sloan (teleplay), Max Enscoe (teleplay), Annie DeYoung (teleplay)","Brandon Baker, Jake T. Austin, Cary-Hiroyuki Tagawa, Robyn Lively",English,United States,5.5,,,movie
tt0206064,Johnny Tsunami,1999,TV-G,24 Jul 1999,88 min,"Drama, Family, Sport",Steve Boyum,"Ann Austen, Douglas Sloan","Cary-Hiroyuki Tagawa, Brandon Baker, Mary Page Keller, Yuji Okumoto",English,United States,6.3,,,movie
tt1229827,Jonas Brothers: The 3D Concert Experience,2009,G,27 Feb 2009,76 min,"Documentary, Music",Bruce Hendricks,N/A,"Nick Jonas, Joe Jonas, Kevin Jonas",English,United States,1.6,23%,45/100,movie
tt1647936,Nature Untamed,2008–,N/A,N/A,N/A,Documentary,N/A,N/A,Salvatore Vecchio,English,United States,6.8,,,series
tt0052948,Journey to the Center of the Earth,1959,Approved,01 Dec 1959,129 min,"Adventure, Family, Fantasy",Henry Levin,"Walter Reisch, Charles Brackett, Jules Verne","James Mason, Pat Boone, Arlene Dahl","English, Swedish, French, Italian, Russian",United States,7.0,83%,,movie
tt0805559,Jump In!,2007,TV-G,27 Apr 2007,85 min,"Comedy, Drama, Family, Romance, Sport",Paul Hoen,"Doreen Spicer, Regina Y. Hicks, Karin Gist","Corbin Bleu, Keke Palmer, David Reivers, Shanica Knowles",English,United States,5.4,63%,,movie
tt0271172,Jumping Ship,2001,TV-G,17 Aug 2001,93 min,"Family, Adventure, Comedy, Drama",Michael Lange,"Chad Hayes, Carey W. Hayes","Joey Lawrence, Matthew Lawrence, Andrew Lawrence, Susan Walters",English,"Australia, USA",6.2,,,movie
tt0119432,Jungle 2 Jungle,1997,PG,07 Mar 1997,105 min,"Comedy, Family",John Pasquin,"Hervé Palud, Thierry Lhermitte, Jean-Marie Pallardy","Tim Allen, Martin Short, JoBeth Williams",English,"United States, France",5.2,19%,42/100,movie
tt0053977,Jungle Cat,1960,Approved,23 Dec 1960,69 min,"Documentary, Family",James Algar,James Algar,Winston Hibler,English,United States,7.3,,,movie
tt0068789,Justin Morgan Had a Horse,1972,TV-G,06 Feb 1972,91 min,"Family, Drama, Western",Hollingsworth Morse,"Calvin Clements Jr., Marguerite Henry, Rod Peterson","Don Murray, R.G. Armstrong, Whit Bissell",English,United States,6.5,,,movie
tt0116756,Kazaam,1996,PG,17 Jul 1996,93 min,"Comedy, Family, Fantasy",Paul Michael Glaser,"Paul Michael Glaser, Christian Ford, Roger Soffer","Shaquille O'Neal, Francis Capra, Ally Walker",English,United States,3.0,5%,24/100,movie
tt1765622,Kickin' It,2011–2015,TV-Y7,13 Jun 2011,22 min,"Action, Comedy, Family",N/A,Jim O'Doherty,"Leo Howard, Dylan Riley Snyder, Mateo Arias",English,United States,6.5,,,series
tt7979492,Kim Possible,2019,TV-G,15 Feb 2019,86 min,"Action, Adventure, Comedy","Zach Lipovsky, Adam B. Stein","Josh A. Cagan (script), Josh A. Cagan, Mark McCorkle (characters), Mark McCorkle (script), Mark McCorkle, Bob Schooley (characters), Bob Schooley (script), Bob Schooley","Sadie Stanley, Sean Giambrone, Ciara Riley Wilson, Todd Stashwick",English,United States,3.7,,,movie
tt0446724,Kim Possible: So the Drama,2005,TV-G,08 Apr 2005,71 min,"Animation, Action, Adventure, Comedy, Family, Fantasy, Sci-Fi",Steve Loter,"Bob Schooley, Mark McCorkle","Christy Carlson Romano, Will Friedle, Nancy Cartwright, Tahj Mowry",English,United States,7.2,,,movie
tt1403075,Kingdom of the Blue Whale,2009,N/A,08 Mar 2009,94 min,Documentary,N/A,Sue Houghton,"Tom Selleck, Scott Baker, John Calambokidis, Darlene Kenton",English,United States,7.0,,,movie
tt10704300,Kingdom of the White Wolf,2019,N/A,25 Aug 2019,N/A,Documentary,N/A,N/A,Ronan Donovan,English,United States,8.1,,,series
tt9536832,Kitbull,2019,PG,18 Feb 2019,9 min,"Animation, Short, Drama",Rosana Sullivan,Rosana Sullivan,N/A,English,United States,8.0,,,movie
tt0401398,Kronk's New Groove,2005,G,13 Dec 2005,75 min,"Animation, Comedy, Family, Musical, Romance","Saul Blinkoff, Elliot M. Bour","Tony Leondis (story by), Michael LaBash (story by), Tom Rogers (story by), Tom Rogers (screenplay by), Michael Lucker","Patrick Warburton, Tracey Ullman, Eartha Kitt, David Spade",English,United States,5.8,,,movie
tt1957945,La Luna,2011,G,22 Jun 2012,7 min,"Animation, Short, Drama",Enrico Casarosa,Enrico Casarosa,"Tony Fucile, Krista Sheffler, Phil Sheridan",None,United States,8.0,,,movie
tt1991564,Lab Rats,2012–2016,TV-Y7,27 Feb 2012,22 min,"Action, Comedy, Drama",N/A,"Bryan Moore, Chris Peterson","William Brent, Spencer Boldman, Kelli Berglund",English,United States,6.6,,,series
tt8096832,Lady and the Tramp,2019,PG,12 Nov 2019,111 min,"Animation, Adventure, Comedy",Charlie Bean,"Kari Granlund, Andrew Bujalski","Tessa Thompson, Justin Theroux, Sam Elliott",English,United States,6.3,65%,48/100,movie
tt0048280,Lady and the Tramp,1955,G,22 Jun 1955,76 min,"Animation, Adventure, Comedy","Clyde Geronimi, Wilfred Jackson, Hamilton Luske","Ward Greene, Erdman Penner, Joe Rinaldi","Barbara Luddy, Larry Roberts, Peggy Lee",English,United States,7.3,93%,78/100,movie
tt0249677,Lady and the Tramp 2: Scamp's Adventure,2001,G,27 Feb 2001,69 min,"Animation, Adventure, Family, Musical, Romance","Darrell Rooney, Jeannine Roussel(co-director)","Bill Motz (screenplay), Bob Roth (screenplay), Tom Rogers (additional screenplay material), Flip Kobler (additional screenplay material), Cindy Marcus (additional screenplay material), Ward Greene (characters)","Scott Wolf, Alyssa Milano, Chazz Palminteri, Jeff Bennett",English,"USA, Australia",5.9,45%,,movie
tt0044821,Lambert the Sheepish Lion,1952,Approved,08 Feb 1952,8 min,"Animation, Short, Comedy","Jack Hannah, Clyde Geronimi","Bill Peet, Ralph Wright, Milt Banta","Sterling Holloway, Mel Blanc, June Foray",English,United States,7.7,,,movie
tt10167262,Lamp Life,2020,TV-G,31 Jan 2020,7 min,"Animation, Short, Adventure, Comedy, Family, Fantasy",Valerie LaPointe,Valerie LaPointe,"Annie Potts, Ally Maki, Jim Hanks, Emily Davis",English,United States,6.7,,,movie
tt6110430,LEGO Frozen Northern Lights,2016,TV-Y7,01 Nov 2016,N/A,"Animation, Adventure, Comedy",N/A,N/A,"Ashlyn Faith Williams, Josh Gad, Jonathan Groff",English,United States,5.7,,,series
tt9297164,Lego Star Wars: All-Stars,2018,TV-Y7,29 Oct 2018,22 min,"Animation, Action, Adventure",N/A,"Carrie Beck, Jake Blais, Leland Chee","Matthew Wood, John DiMaggio, Dana Snyder",English,United States,6.5,,,series
tt4855868,Lego Star Wars: Droid Tales,2015,N/A,06 Jul 2015,23 min,"Animation, Action, Adventure",N/A,N/A,"Anthony Daniels, Tom Kane, Trevor Devall",English,United States,7.5,,,series
tt8352934,LEGO Star Wars: The Resistance Rises,2016,N/A,15 Feb 2016,24 min,"Animation, Comedy, Sci-Fi",N/A,N/A,"Ellen Dubin, Arif S. Kinchen, Michael Daingerfield",English,"United States, Denmark",6.0,,,series
tt5459566,Lego Star Wars: The Freemaker Adventures,2016–2017,TV-Y7,20 Jun 2016,23 min,"Animation, Action, Adventure",N/A,"Bill Motz, Bob Roth, Carrie Beck","Vanessa Lengies, Nicolas Cantu, Matthew Wood",English,United States,7.4,,,series
tt4283838,The New Yoda Chronicles: Clash of the Skywalkers,2014,N/A,23 Nov 2014,22 min,Animation,Michael Hegner,Michael Price,"Eric Bauza, Michael Daingerfield, Anthony Daniels, Trevor Devall",English,"Denmark, China",7.4,,,movie
tt3978590,The New Yoda Chronicles: Raid on Coruscant,2014,N/A,20 Sep 2014,22 min,Animation,Michael Hegner,Michael Price,"Eric Bauza, Michael Daingerfield, Anthony Daniels, Trevor Devall",English,"Denmark, China",7.5,,,movie
tt3688956,The New Yoda Chronicles: Escape from the Jedi Temple,2014,N/A,04 May 2014,22 min,Animation,Michael Hegner,Michael Price,"Eric Bauza, Michael Daingerfield, Anthony Daniels, Trevor Devall",English,"Denmark, China",7.5,,,movie
tt3014650,The Yoda Chronicles,2013–2014,N/A,29 May 2013,N/A,"Animation, Family, Fantasy",N/A,N/A,"Anthony Daniels, Trevor Devall, Brian Dobson",English,United States,7.3,,,series
tt1648204,Lemonade Mouth,2011,TV-PG,15 Apr 2011,103 min,"Comedy, Drama, Family, Music, Musical",Patricia Riggen,"April Blair (teleplay), Mark Peter Hughes (novel)","Bridgit Mendler, Adam Hicks, Hayley Kiyoko, Naomi Scott",English,United States,6.9,,,movie
tt0033824,Lend a Paw,1941,Approved,03 Oct 1941,8 min,"Animation, Short, Comedy",Clyde Geronimi,N/A,"Pinto Colvig, Walt Disney, June Foray",English,United States,7.0,,,movie
tt0486761,Leroy & Stitch,2006,G,23 Jun 2006,73 min,"Animation, Action, Adventure, Comedy, Drama, Family, Sci-Fi","Tony Craig, Roberts Gannaway","Roberts Gannaway, Jess Winfield","Daveigh Chase, Chris Sanders, David Ogden Stiers, Kevin McDonald",English,United States,6.2,40%,,movie
tt2165933,Let It Shine,2012,TV-G,01 Jun 2012,104 min,"Drama, Family, Music",Paul Hoen,"Eric Daniel (teleplay), Don D. Scott (teleplay), Eric Daniel (story)","Tyler James Williams, Coco Jones, Trevor Jackson, Brandon Mychal Smith",English,United States,6.4,,,movie
tt0044835,Let's Stick Together,1952,Approved,25 Apr 1952,7 min,"Family, Animation, Comedy",Jack Hannah,"Nick George, Al Bertino","June Foray, Clarence Nash, Bill Thompson",English,United States,6.8,,,movie
tt2964642,Life Below Zero,2013–,TV-PG,19 May 2013,44 min,"Documentary, Adventure, Reality-TV",N/A,N/A,"James Franzo, Sue Aikens, Agnes Hailstone",English,United States,8.0,,,series
tt0450455,Life Is Ruff,2005,TV-G,15 Jul 2005,84 min,"Comedy, Family",Charles Haid,Eddie Guzelian,"Kyle Massey, Kay Panabaker, Mitchel Musso, Carter Jenkins",English,United States,4.9,,,movie
tt0107413,Life with Mikey,1993,PG,04 Jun 1993,91 min,"Comedy, Family",James Lapine,Marc Lawrence,"Michael J. Fox, Christina Vidal, Nathan Lane",English,United States,5.7,25%,50/100,movie
tt3920782,Life-Size 2,2018,TV-14,02 Dec 2018,81 min,"Comedy, Fantasy",Steven K. Tsuchida,"Cameron Fay, Stacey Harman, Stephanie Moore (characters)","Tyra Banks, Francia Raisa, Gavin Stenhouse, Hank Chen",English,United States,4.7,,,movie
tt0945571,Lifted,2006,G,29 Jun 2007,5 min,"Animation, Short, Comedy",Gary Rydstrom,"Gary Rydstrom, Jeff Pidgeon, Maxwell Brace IV","Sheb Wooley, Jack Angel",None,United States,7.8,,,movie
tt0275847,Lilo & Stitch,2002,PG,21 Jun 2002,92 min,"Animation, Adventure, Comedy","Dean DeBlois, Chris Sanders","Chris Sanders, Dean DeBlois","Daveigh Chase, Chris Sanders, Tia Carrere","English, Hawaiian",United States,7.3,86%,73/100,movie
tt0364774,Lilo & Stitch: The Series,2003–2006,TV-Y,20 Sep 2003,22 min,"Animation, Action, Adventure",N/A,"Dean DeBlois, Chris Sanders","Daveigh Chase, Chris Sanders, David Ogden Stiers",English,United States,6.8,,,series
tt0457993,Lilo & Stitch 2: Stitch Has a Glitch,2005,PG,30 Aug 2005,68 min,"Animation, Comedy, Drama, Family, Sci-Fi","Michael LaBash, Tony Leondis","Tony Leondis (screenplay by), Michael LaBash (screenplay by), Eddie Guzelian (screenplay by), Alexa Junge (screenplay by)","Chris Sanders, Dakota Fanning, Tia Carrere, David Ogden Stiers","English, French, Spanish",United States,6.3,40%,,movie
tt0273366,Lizzie McGuire,2001–2004,TV-G,12 Jan 2001,30 min,"Comedy, Drama, Family",N/A,Terri Minsky,"Hilary Duff, Adam Lamberg, Robert Carradine",English,United States,6.6,,,series
tt0029161,Lonesome Ghosts,1937,Approved,24 Dec 1937,9 min,"Animation, Short, Comedy",Burt Gillett,Dick Friel,"Billy Bletcher, Pinto Colvig, Walt Disney",English,United States,7.7,,,movie
tt9536836,Loop,2020,PG,10 Jan 2020,9 min,"Animation, Short, Adventure",Erica Milsom,"Adam Burke, Matthias De Clercq, Erica Milsom","Madison Bandy, Christiano Delgado, Louis Gonzales",English,United States,6.8,,,movie
